	MW	AlogP	PSA	HBA
122	-0.34	171.15	234.86567312218963	5.7641125962053925
123	4.37	296.15	321.9373171727678	6.170037570052699
124	3.55	368.38	315.76337478895374	7.24195873795202
125	-0.59	229.26	103.74961843401164	0.1145966634342237
126	1.44	180.16	54.300311617699215	9.002169856006404
127	4.88	220.35	272.53367986504657	1.8899361674662665
128	-1.62	299.35	10.350014886085834	5.10379952568308
129	3.85	414.5	428.3089080008369	-4.066066278343788
130	1.87	286.24	290.61933821602395	7.430610534531016
131	2.17	286.24	31.1394592295236	-1.8937614740986684
132	-2.18	279.19	134.27927509645303	3.0148800871410266
133	3.49	250.29	335.8981873170841	1.0374387598900654
134	2.85	230.26	234.7938795756868	8.73736909906841
135	0.11	454.44	199.8879200024757	5.973055710535334
136	-1.04	435.43	336.114361522438	-0.4359574161685122
137	4.89	810.97	285.1538553890944	6.560179881983299
138	-0.27	554.58	18.043053689035027	0.2743791152298334
139	3.82	466.53	419.1073055251984	12.388295615219803
140	4.98	720.94	325.0480891907551	11.220727735218087
141	1.39	318.24	410.42048772871647	11.359310957630274
142	3.09	228.24	212.36998106974937	2.9255387367843126
143	6.45	456.7	463.6954741004652	2.170608611547229
144	6.49	456.7	151.2557524277412	5.464067973014103
145	2.73	324.42	336.2045376363129	0.2386541457304956
146	4.15	339.49	359.37191280580544	14.762926540660368
147	4.3	378.31	17.15840468821955	6.650054775784125
148	-2.3	349.4	246.84878064126855	4.8884907756174645
149	3.61	206.28	474.331821194315	9.549088819650146
150	-7.43	483.51	463.3926536100075	1.8646194561130651
151	-8.43	585.6	82.87058251705898	2.880277567695212
152	0.63	527.52	18.98178752150553	4.6557352809459465
153	0.55	230.67	410.9980633026759	-2.1115898127909816
154	-1.16	255.23	426.85267976845057	15.353119329707042
155	3.37	304.39	394.69767135306927	14.95644304891936
156	-0.65	225.2	302.75910186326354	6.647320024317111
157	-1.1	130.08	182.06415178763825	9.976637085481984
158	-2.98	480.56	498.22144496423664	0.9969540745933276
159	4.44	426.51	427.3011959832114	7.999683066433603
160	0.36	211.22	371.3910661143962	5.831739915806286
161	-0.31	180.16	76.29815689861924	7.611321199599338
162	4.68	422.91	257.948489719995	9.522384106185209
163	2.25	474.58	391.9982961667294	1.132656352261241
164	1.77	346.33	249.7764634605182	7.661724077372319
165	-1.71	176.12	53.09042700129996	5.884590730145153
166	5.53	454.6	279.76978191493447	7.62761175694755
167	-0.9	444.43	89.70770360470232	2.9091187599226247
168	-0.67	233.24	256.43856003155605	9.793371921194414
169	-1.19	300.29	23.459726290454785	5.0353008657338885
170	1.63	135.21	346.95150783147693	5.766775651783715
171	2.66	365.83	283.0106345399243	-2.3829891367022293
172	1.58	303.29	217.34777518748743	11.757143051523157
173	5.68	441.54	430.6947269479157	10.930494225715098
174	2.93	430.37	85.14873330913275	6.161142074487165
175	5.14	268.35	211.8520966781927	7.549821966849456
176	3.84	272.38	225.9160877979324	5.923110341021861
177	6.3	914.17	411.9201379666907	8.133431453580759
178	0.16	201.2	7.64942252445927	10.45907139169103
179	5.05	314.85	234.75477195903056	6.250734394519318
180	2.19	216.19	366.4036652628057	1.9803143987649532
181	-0.04	543.52	224.02112477071867	1.1544256993586457
182	-0.56	319.28	95.317528994793	0.7089443166816567
183	-0.36	186.23	248.5828536460693	-0.4166172307505214
184	2.19	231.08	62.90506767271342	4.486771285076748
185	3.46	398.39	245.766888440155	7.5562774698460675
186	4.98	407.5	223.03399406189368	3.251002374301539
187	2.58	307.43	230.94106551865505	7.151367621544361
188	1.22	138.12	481.414408564367	7.1884392113191335
189	2.97	302.24	351.2118965793243	6.115739638056968
190	0.11	454.44	75.74941719992606	4.494282153143656
191	1.65	156.05	199.6622534813852	10.312568840946623
192	-0.27	416.35	237.02167888432228	2.3035327446886966
193	2.36	328.41	143.06166099763635	6.325709200360267
194	-1.83	389.38	382.3709186034942	-0.378431098977722
195	0.3	466.61	430.50539313647687	0.255690255071582
196	-0.06	169.18	309.906540514089	3.652439057012101
197	2.75	144.21	278.4320675535189	3.832589712209142
198	1.1	211.26	183.8341642271768	12.382618011300645
199	-0.28	297.74	233.30848851077195	6.349750611802124
200	3.98	357.35	301.2531474152753	6.006446689685963
201	0.57	255.32	150.67758628271238	13.16762958796768
202	0.6	264.3	364.2501586645296	4.7165563299437245
203	0.31	250.28	247.2915378140817	7.973822755547848
204	3.26	254.35	344.4209389089018	7.138556417745461
205	3.19	242.34	89.45529325974422	-1.7138940021237046
206	3.02	581.66	279.0457962939092	5.348120427011052
207	0.71	253.28	492.1913239883732	11.759581186396913
208	0.74	184.19	474.1898686049545	6.218834802475577
209	4.24	263.38	307.7784980288894	5.920075818850192
210	0.88	278.33	145.32887139132222	-1.632459595617599
211	1.97	238.28	99.60011382776518	10.141526280095658
212	1.91	226.27	178.4391059946383	10.105141457521968
213	1.45	212.25	326.6907137878441	0.2855976758289733
214	0.95	198.22	105.54967281654136	1.1353943194135594
215	2.3	299.75	127.85338707303046	8.416686777802953
216	2.86	315.71	343.26937255019715	5.783721627113747
217	0.92	267.3	24.055767248122308	9.102017641424109
218	1.52	224.26	451.0069476812265	3.3965982511906976
219	-0.22	214.24	34.83661365464602	0.3571258912651096
220	3.96	303.14	481.890446330988	0.7952216038880611
221	4.17	250.33	75.6609682695079	0.3529011136278424
222	-1.78	211.21	196.96419055664185	7.1353000566205615
223	2.14	276.37	298.278265968719	11.196954792546432
224	0.52	179.17	499.0841641639436	9.01510476477571
225	1.18	213.62	78.77072771229831	6.137784390701111
226	-0.23	194.19	88.6416905868816	0.3237395573128578
227	6.24	354.48	413.5209987157284	15.062537953369556
228	6.11	314.46	381.4488595973855	7.132896859380769
229	-0.4	424.39	266.4157956643342	9.090642090435
230	-1.03	76.05	418.28706179073714	5.7643307436574
231	0.1	258.23	104.0967471394082	2.389911325799387
232	2.83	255.27	4.569505662900985	6.197850513606165
233	2.59	271.27	22.900670010070456	2.1958596735658302
234	0.49	272.36	399.22181668887663	8.80300195381317
235	4.14	494.0	392.2862613278989	15.532991463352396
236	1.68	441.56	48.03741250327648	3.838593276831909
237	-0.64	296.39	120.68666366446018	-1.4920015949449947
238	-0.34	182.18	486.88188177414975	8.305438566641563
239	-1.88	267.24	393.1207556481408	5.885918733254219
240	2.08	196.68	66.48515613859657	-3.915272385023252
241	5.56	370.57	61.61614941303672	-1.085763595776097
242	3.44	369.36	109.54334780613787	3.247437716517809
243	3.69	586.68	111.9986133296631	9.201610325845884
244	-0.77	287.21	250.37314995469467	-0.6739654777401043
245	-1.15	273.19	283.98212398940103	11.01032032157267
246	1.64	299.36	104.97439318338874	3.2663426096529555
247	6.08	387.51	481.2449087318757	11.360475364382832
248	6.08	387.51	20.036028446951796	7.449754458879253
249	1.29	232.28	237.88312119082244	5.929238811390681
250	6.08	387.51	234.94508595921715	-4.197597984038929
251	3.23	329.37	471.121465894325	10.657572519561969
252	1.91	292.21	234.3797436594676	2.1439862303397743
253	4.16	276.42	429.6109131825265	4.484714322311918
254	4.36	654.59	159.48276447660243	2.307137146641928
255	4.14	360.49	480.78055533783777	10.065047941361346
256	3.64	354.48	398.43576374920855	4.82973006258687
257	7.31	406.9	217.93813471062575	7.064464610933315
258	3.02	305.5	407.96690595286543	0.078419562241021
259	2.06	276.74	208.97804771798477	-9.661154207317429
260	1.13	316.42	12.184802367792846	3.5825623013105656
261	1.93	248.32	129.94695374324235	7.359975822392754
262	1.63	135.21	206.0874896927244	8.8823231236025
263	4.57	379.49	110.5844398493152	1.3041351614867187
264	4.22	404.54	285.16159920898053	8.152556532539936
265	-0.32	78.13	358.7307104784608	-3.484952063059096
266	3.7	274.79	14.958269400231094	4.019232223706787
267	2.0	259.35	151.416703455633	6.740836400300793
268	-0.51	125.17	417.9878771868116	10.66832430579343
269	4.82	296.15	165.45095130961178	-2.005667780128305
270	3.09	285.38	393.1044750525385	6.140782361421206
271	1.04	314.4	100.90635739769866	7.297143264835469
272	1.2	214.05	414.482300984433	8.523749554662313
273	2.39	233.7	21.05990687003184	1.2262033018550549
274	3.9	304.21	436.7113948790442	-1.4006142081493778
275	4.36	287.4	53.7045904229021	9.699840889465587
276	3.42	339.47	197.7710059135572	6.804672716029835
277	2.99	276.16	137.54239980262605	8.522839548447967
278	2.72	226.23	154.25966149243442	-1.5689467447596916
279	3.61	206.28	60.35676177157462	1.4215041546064535
280	0.94	107.15	183.7689104870393	10.67652567759594
281	2.97	270.71	449.4287777587092	2.308137488006892
282	0.77	211.26	36.81503648858603	16.1489337021736
283	0.02	221.02	11.66016622461269	7.165145511267107
284	3.98	178.27	157.9739687171509	9.402888372974346
285	0.5	331.35	208.8306987313952	10.982912733866444
286	-0.64	383.4	6.46812193349422	3.0791507033416043
287	2.08	748.98	163.25618228732435	-3.334134313246677
288	1.19	325.43	215.9582929015432	9.2706813375735
289	4.11	314.49	349.7163953040036	-1.1841117051422447
290	1.79	733.93	358.9014213008012	7.897198245492798
291	3.99	384.58	321.374390761262	3.656693141637804
292	3.77	309.43	25.3684841732017	-1.4816593193683172
293	3.0	398.47	41.87052704364058	3.7502536233245687
294	1.24	360.44	291.7633137511284	4.025893963463821
295	1.35	110.11	442.6257986597615	10.217693040859713
296	1.08	93.13	362.1272848032803	7.317133626207725
297	-0.21	60.05	470.6180032556948	6.86550187513559
298	-0.28	68.08	60.657443941876274	-1.321856385629988
299	1.46	122.12	230.53874257451028	3.0336886028691614
300	0.71	137.14	236.543848259694	9.715484854736792
301	-0.08	82.1	374.3613799871378	8.074437514085991
302	1.57	124.14	118.40806493852864	5.8191652835894505
303	-0.01	46.07	191.13610279184283	-5.129438533275836
304	2.23	265.35	146.9743623393983	7.255645742464591
305	5.55	300.44	20.28837112339321	0.9818716875066292
306	3.2	352.47	65.82406354380832	-4.6791460129995
307	3.72	324.39	384.0653861887811	5.257889950732604
308	0.97	208.26	285.3823043192149	-0.9633583196707408
309	4.31	393.44	448.3723308965155	8.488824107417143
310	6.04	581.06	364.0035194961509	-0.8822261505784059
311	0.87	525.08	238.72786663292595	10.48290055687572
312	-0.89	560.68	374.09044261875727	6.547479936966023
313	1.45	650.97	332.1541944043568	20.334642337025063
314	2.33	179.26	355.0678571503833	5.374437416624712
315	2.03	776.87	173.08526285202598	4.536331442426498
316	4.37	285.42	261.2699257916833	16.28974770654252
317	-0.83	351.35	146.88019474501706	10.749324222564962
318	2.5	352.77	415.9492311193283	-3.5880031449219434
319	3.68	244.26	181.7608244918576	11.00437776564752
320	4.08	284.42	212.448571227286	16.304061164396487
321	3.33	242.7	54.068710336278414	4.284149300049559
322	-1.01	112.09	284.2204829256048	10.786628669187373
323	4.16	403.97	459.4269793287434	5.607341036582991
324	2.84	286.71	335.8449172297409	8.116283221602995
325	1.78	236.31	466.74361458036856	8.340605248255146
326	5.02	352.42	230.16266418733173	-1.1102297104751742
327	3.36	254.28	25.595996419998716	2.779321494504213
328	0.11	238.16	187.2549649880343	6.54236322399389
329	0.31	123.11	293.28398493024895	10.62999248013087
330	1.02	171.22	185.10420393083288	3.7367852508331545
331	1.06	380.42	428.8539045090157	5.941705262050224
332	-0.36	118.09	264.99584730298625	-0.1848155404310443
333	-1.12	348.39	266.408556280678	7.598257549855622
334	-0.54	376.45	170.13529841617807	-2.809073201424484
335	-0.28	438.56	454.2350589392648	7.182390318713972
336	3.51	321.16	339.60607257056967	17.19123640596966
337	3.8	435.49	169.42569685359533	9.071441954947268
338	0.37	60.1	175.41464645053534	4.440821768259967
339	-0.41	359.39	59.780958599846166	10.029696168101824
340	5.29	567.78	154.15071702709344	8.081368126994386
341	1.02	253.26	446.0965205047104	9.485045252894336
342	0.28	195.17	117.41984854015142	10.378841273393556
343	2.72	276.37	451.9970887385829	2.9809194140420208
344	3.05	305.76	39.48955043097596	2.83231635780538
345	2.96	260.37	364.41111430199686	11.86011563108275
346	2.2	172.18	216.27033641845017	11.931598568342638
347	2.26	144.6	353.9215631160848	9.876211884303093
348	3.45	257.37	162.5405652131286	2.642742697670659
349	2.29	456.56	468.9751634938488	12.484130167555923
350	2.49	302.41	309.154189506069	0.3123247178254926
351	3.91	356.44	346.8027468517063	9.988234302276174
352	3.84	336.47	99.42360161562796	-3.7583507327594816
353	2.97	281.35	76.90875688418497	10.162455162048946
354	-1.31	285.23	103.60238047416892	1.7562968785161286
355	0.26	351.4	124.6370901372556	5.133210945184121
356	-0.58	163.19	463.98379885801535	-3.2876080859228765
357	-3.7	131.13	326.72945741127427	-2.3156653281364807
358	-0.22	77.15	373.7117378283418	5.9090827564776
359	6.3	575.68	237.41457100771035	8.207871883462992
360	1.13	235.33	388.735144487102	6.069505395046025
361	3.94	382.53	304.978998442794	3.8935511511996457
362	2.45	247.33	103.61110499830734	12.702359737812374
363	9.78	516.84	457.1709536977124	4.267981031606155
364	-2.27	146.23	312.50598642755097	-4.272253694929688
365	1.26	121.18	324.43973945017785	4.939866894479595
366	1.38	387.43	345.8119476546748	15.12357812926066
367	1.63	135.21	436.148916305272	3.6974397218919854
368	-0.41	124.1	104.9834284569698	0.4854214780424764
369	-1.04	123.11	167.5874871568429	10.78081364043834
370	0.92	350.39	353.09787690738983	6.432316248760382
371	0.89	271.74	350.6325997657076	5.993346002572341
372	0.41	396.44	9.264365539353614	8.16476594479018
373	2.12	156.57	402.7078065829012	7.584818367667419
374	-0.51	166.14	131.2855647922207	3.909806665238436
375	1.8	352.45	86.76351074746813	5.726527390173967
376	2.42	371.86	55.5920434588344	9.704367675103995
377	3.72	287.35	468.0129671124794	14.357481421993128
378	4.42	470.01	189.6340777535656	2.22936117379475
379	2.55	271.36	265.2585825211081	9.568441070758864
380	2.15	201.25	435.2350334620793	5.609237884153628
381	4.86	287.4	173.92684996397074	19.821719675393307
382	3.96	293.4	22.732068415231733	7.039516076222366
383	0.51	278.31	312.5516755273479	9.958229118848056
384	4.77	277.4	102.92693464044328	-6.998704430404034
385	4.33	273.37	254.0632036457076	1.065047096915539
386	3.67	341.44	379.6756004120832	4.810051305896641
387	1.71	392.46	368.5818532859759	13.41742409653791
388	7.24	645.31	361.7891907942879	5.629972648471982
389	2.25	416.52	408.5598968565318	2.3045842767484066
390	1.22	358.43	401.13832628264646	10.32464732803673
391	2.6	250.34	225.67174516648055	0.6939762368335565
392	3.02	277.4	483.125167268816	10.293921398405068
393	2.07	349.31	161.81824291256808	-4.908577887139582
394	4.09	381.9	253.61025620375665	-7.736485059103558
395	1.13	235.33	490.3947541230101	-2.7006705541854004
396	3.58	255.35	84.6077246877	11.487258324739887
397	1.62	336.43	318.66581948858607	13.601528002552527
398	4.39	284.42	379.4357597722615	5.10727395633652
399	4.84	294.43	227.15323402012143	3.617039698060853
400	2.03	325.44	124.16817513539684	4.130672220902715
401	4.18	343.21	156.5737340043501	1.656350977832604
402	1.61	245.11	472.7741341900566	5.892362968535697
403	3.47	266.38	435.6792892495829	6.413630392000985
404	1.15	309.4	493.556025123756	2.5191476127498635
405	1.51	374.47	429.1846026387593	5.814265731135273
406	4.46	309.45	154.54895088137434	1.2549151094693678
407	3.57	414.34	79.86770449528868	6.589637331794345
408	0.64	331.46	26.545409257644536	0.1757094225713302
409	3.09	265.35	158.2456097983445	13.53450792115267
410	4.13	325.77	33.12026850911509	7.382392194002639
411	1.06	315.36	326.46705371984086	3.142202597643644
412	3.38	255.35	163.51141402750218	10.960094955464305
413	3.23	386.55	55.58964314110859	9.365816335065496
414	1.44	287.35	222.6104600396288	4.22095977608674
415	1.5	151.25	64.26389519063252	7.696858033550012
416	3.51	308.76	168.47580209038014	1.936339304944767
417	0.98	95.1	325.6814975785353	7.257131199927758
418	3.02	214.22	409.2461159760165	4.553212861414355
419	0.3	176.22	3.822266880877112	0.3964963071814473
420	0.78	85.15	345.2518774134325	14.531894320044298
421	-0.38	126.01	362.2816379572207	1.4806303032131125
422	-1.2	146.21	83.32325053407158	7.49120054130327
423	4.04	263.38	203.99099782751816	7.160220238699458
424	4.33	275.39	122.4314482357069	14.171689087753792
425	-1.66	173.15	482.55352686574673	3.340810565818976
426	-0.76	189.22	153.44879016136858	13.531809905781987
427	5.11	360.83	413.7011564320087	4.754892425308136
428	3.1	159.23	461.4629297867567	7.40766291559566
429	-2.01	284.35	77.61182376476661	2.1028587556720617
430	-1.2	249.1	159.52054853080065	-2.191347773991538
431	-2.07	235.07	282.6751380688624	8.637463383149296
432	0.32	183.2	194.228990162681	-4.463984227090922
433	0.37	183.2	105.62082054820232	9.694315800636032
434	-2.33	367.81	343.5323990284712	7.86847901392266
435	2.38	244.29	167.96153838114208	-7.831101059542396
436	4.76	355.86	405.6887474065016	8.447672120777101
437	2.76	214.65	229.72412037748867	3.146159425534124
438	0.44	199.29	256.9642918354032	7.266173351297879
439	3.06	295.29	231.61939222615285	4.742263156813131
440	3.98	241.29	16.051774070074355	5.219676188013212
441	-0.35	214.24	2.294114923215129	-2.367281177964804
442	3.84	336.47	46.27902851525323	15.448857284493949
443	-2.94	182.17	469.0322746101058	9.823113244904022
444	2.16	424.53	312.11511235687493	1.9544535817234192
445	4.89	296.4	188.71281371061528	3.644681767002973
446	-1.41	92.09	323.90484995503965	5.418459935426428
447	1.64	401.44	380.0685309809161	1.7967612726709148
448	0.49	143.14	171.39804288864875	2.037873886934676
449	0.54	141.17	277.07300725941496	5.19429618237328
450	1.33	203.24	388.2035632469524	0.9692919264510652
451	2.96	264.36	164.96430179451232	0.7971231444259166
452	-0.64	224.22	202.81411460775445	3.133216629054803
453	0.96	249.29	476.72662626896016	1.3803947463777133
454	-1.06	213.66	195.66067231596645	13.28681427566608
455	-0.08	517.55	3.3176443253784	6.161659286727518
456	-2.34	290.4	67.67832886043507	6.708130683514817
457	0.47	153.14	365.0791192568762	7.038490416608188
458	5.55	300.44	4.5563584266269945	4.261895020738635
459	6.45	242.44	193.8780918056242	1.1810275294535817
460	2.49	451.48	208.8218392226609	5.104935195379932
461	4.26	412.94	388.5569658627712	10.695918830806669
462	1.42	389.45	28.798243256959623	6.9242207002328815
463	3.17	372.54	119.25842176032552	-0.9110105399648843
464	2.82	222.24	473.25618717701167	3.1694737665956323
465	2.8	252.26	3.7762374158825662	5.839482895347471
466	-1.4	277.28	40.2387484572459	1.0843560383297897
467	0.94	239.31	153.09254614966687	9.809484077375082
468	2.69	312.43	439.6594245977947	4.269679077971321
469	2.66	383.51	252.8307286582891	7.338480718128718
470	3.76	386.52	302.72098418448934	2.595907062019719
471	-1.78	211.21	363.91802335248656	0.552141774473883
472	2.74	500.62	53.17355045627081	5.187323402851436
473	1.23	108.14	53.67191456734266	1.2648680535364627
474	0.52	56.06	153.12880538409408	-2.3518078711235244
475	1.09	54.05	321.7337605847798	-0.7232311227685422
476	4.01	406.47	423.4222287827459	14.310782528532147
477	0.16	164.21	231.69969130807567	-3.8745908513217007
478	0.79	309.34	449.08802157011735	1.9750969455414271
479	4.44	437.52	32.683594795896774	0.3467082650966944
480	-0.04	167.19	115.5620977226285	3.5987656608194367
481	4.7	373.94	434.902532848734	4.93051654529165
482	4.93	628.8	472.13210188550494	9.830468716994446
483	5.82	227.09	103.6335202956053	20.33060384852918
484	0.0	277.09	244.2125414220447	11.613686215363384
485	0.71	335.33	86.92500783494633	9.262439306102674
486	0.0	277.09	86.11450078809918	4.241443658129422
487	-0.82	75.07	497.392381338468	6.45464667669847
488	0.75	333.31	188.86719531139735	3.8235344503361297
489	-1.79	293.29	131.74764305337246	3.154182216437816
490	0.96	250.23	310.6109159584254	15.229478144943482
491	3.19	242.34	210.9019918727789	-0.0504003620231943
492	1.09	361.37	180.90284611355568	2.9840932592085103
493	1.01	347.34	232.25921682462447	8.10999978164821
494	2.43	256.09	181.1842617109567	16.02941795673084
495	2.88	237.73	335.0348113054096	8.887329229110957
496	3.57	411.36	485.8761826724965	7.3884046821412035
497	3.83	234.2	45.7788398105064	6.2593769429806105
498	3.34	397.37	489.59320636767126	8.354105917093985
499	2.59	371.34	303.81394429094723	1.4992722037622324
500	0.98	251.72	392.726424481381	6.9999632027614
501	1.55	137.16	307.4639330326542	6.303355947258282
502	-7.11	675.69	414.1157490613488	1.859307939603969
503	1.38	212.23	173.79511721538614	10.448876660968688
504	2.9	334.16	41.133872792120606	10.638419429676468
505	-1.95	347.22	135.96400413325154	2.232900156366908
506	4.58	303.83	169.4920576967287	-1.4290216120085637
507	-0.38	126.01	251.86536669976	12.814867560335427
508	3.94	270.37	396.53243610840406	10.226349758425052
509	3.27	274.4	345.35488696116016	8.585302622414858
510	1.97	256.09	250.62068541705275	4.285040673945628
511	2.06	210.27	397.02007260157626	7.96424162019937
512	3.28	260.37	182.05468305740624	5.0480242317286965
513	0.32	183.2	101.72353714630988	6.26180211146694
514	1.19	198.31	371.28372073085774	13.495513308843806
515	-1.46	358.45	251.35912826179415	2.2513107300344064
516	-0.95	281.35	355.3537065035367	3.8136808953821246
517	1.98	295.37	352.61424466302844	-5.5572227907088525
518	-1.44	253.29	456.6188416981603	-4.066108225726268
519	1.15	160.22	40.90745631811621	16.315169665323523
520	-1.79	102.09	470.6899816414721	12.978164858131525
521	4.24	608.68	493.44465473106834	2.508429101582027
522	-3.65	75.07	398.62728762083617	2.2348486418125706
523	0.17	183.2	69.98405873339159	3.8308336366737783
524	0.6	197.23	158.29171339489807	10.915645145234755
525	1.1	211.26	351.35435710910525	5.229927886853981
